raw_line,datefrag,timefrag,thread,level,component,message,block_ids,ips,size,src_ip,dest_ip,_timestamp,block_id_list,trace_id,module,subcomponent,template,template_id
081110 212510 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.18.114:50010 to delete  blk_-5140072410813878235,81110,212510,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.18.114:50010 to delete  blk_-5140072410813878235,blk_-5140072410813878235,10.250.18.114:50010,0,,,,['blk_-5140072410813878235'],blk_-5140072410813878235,dfs,FSNamesystem,BLOCK* ask 10.250.18.114:50010 to delete blk_-5140072410813878235,12
081110 212556 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_6039898256291822367 size 67108864,81110,212556,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_6039898256291822367 size 67108864,blk_6039898256291822367,10.251.91.84:50010,67108864,,,,['blk_6039898256291822367'],blk_6039898256291822367,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 212644 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_000720_0/part-00720. blk_-7988596544606686086,81110,212644,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_000720_0/part-00720. blk_-7988596544606686086,blk_-7988596544606686086,,0,,,,['blk_-7988596544606686086'],blk_-7988596544606686086,dfs,FSNamesystem,BLOCK* NameSystem.allocateBlock: <*> <*>,5
081110 212831 14962 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_5729560286355779655 terminating,81110,212831,14962,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5729560286355779655 terminating,blk_5729560286355779655,,0,,,,['blk_5729560286355779655'],blk_5729560286355779655,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 212851 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_-989798817617753264 size 67108864,81110,212851,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_-989798817617753264 size 67108864,blk_-989798817617753264,10.251.126.5:50010,67108864,,,,['blk_-989798817617753264'],blk_-989798817617753264,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 212942 15258 INFO dfs.DataNode$PacketResponder: Received block blk_-2242088550278361724 of size 67108864 from /10.251.123.20,81110,212942,15258,INFO,dfs.DataNode$PacketResponder,Received block blk_-2242088550278361724 of size 67108864 from /10.251.123.20,blk_-2242088550278361724,,67108864,,,,['blk_-2242088550278361724'],blk_-2242088550278361724,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 213021 15065 INFO dfs.DataNode$PacketResponder: Received block blk_5602895463700536678 of size 67108864 from /10.251.30.179,81110,213021,15065,INFO,dfs.DataNode$PacketResponder,Received block blk_5602895463700536678 of size 67108864 from /10.251.30.179,blk_5602895463700536678,,67108864,,,,['blk_5602895463700536678'],blk_5602895463700536678,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 213026 15051 INFO dfs.DataNode$DataXceiver: Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010,81110,213026,15051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010,blk_7580930377559819562,"10.251.110.68:54793,10.251.110.68:50010",0,10.251.110.68:54793,10.251.110.68:50010,,['blk_7580930377559819562'],blk_7580930377559819562,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 213221 15038 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_429279891070363457 terminating,81110,213221,15038,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_429279891070363457 terminating,blk_429279891070363457,,0,,,,['blk_429279891070363457'],blk_429279891070363457,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 213334 15049 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-9132218772786220159 terminating,81110,213334,15049,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9132218772786220159 terminating,blk_-9132218772786220159,,0,,,,['blk_-9132218772786220159'],blk_-9132218772786220159,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 213351 15202 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2901266958756042716 src: /10.251.110.160:35787 dest: /10.251.110.160:50010,81110,213351,15202,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2901266958756042716 src: /10.251.110.160:35787 dest: /10.251.110.160:50010,blk_-2901266958756042716,"10.251.110.160:35787,10.251.110.160:50010",0,10.251.110.160:35787,10.251.110.160:50010,,['blk_-2901266958756042716'],blk_-2901266958756042716,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 213423 14805 INFO dfs.DataNode$PacketResponder: Received block blk_6323743466920239525 of size 67108864 from /10.250.15.67,81110,213423,14805,INFO,dfs.DataNode$PacketResponder,Received block blk_6323743466920239525 of size 67108864 from /10.250.15.67,blk_6323743466920239525,,67108864,,,,['blk_6323743466920239525'],blk_6323743466920239525,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 213434 15194 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-7948158002985968470 terminating,81110,213434,15194,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7948158002985968470 terminating,blk_-7948158002985968470,,0,,,,['blk_-7948158002985968470'],blk_-7948158002985968470,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 213448 15242 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8974021306351083168 src: /10.251.91.15:40699 dest: /10.251.91.15:50010,81110,213448,15242,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8974021306351083168 src: /10.251.91.15:40699 dest: /10.251.91.15:50010,blk_-8974021306351083168,"10.251.91.15:40699,10.251.91.15:50010",0,10.251.91.15:40699,10.251.91.15:50010,,['blk_-8974021306351083168'],blk_-8974021306351083168,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 213534 15015 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4917866339076366459 terminating,81110,213534,15015,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4917866339076366459 terminating,blk_-4917866339076366459,,0,,,,['blk_-4917866339076366459'],blk_-4917866339076366459,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 213723 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.112:50010 is added to blk_8063831442998721547 size 67108864,81110,213723,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.112:50010 is added to blk_8063831442998721547 size 67108864,blk_8063831442998721547,10.251.214.112:50010,67108864,,,,['blk_8063831442998721547'],blk_8063831442998721547,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 213816 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0/part-01091. blk_-4468645577339843974,81110,213816,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0/part-01091. blk_-4468645577339843974,blk_-4468645577339843974,,0,,,,['blk_-4468645577339843974'],blk_-4468645577339843974,dfs,FSNamesystem,BLOCK* NameSystem.allocateBlock: <*> <*>,5
081110 213828 15327 INFO dfs.DataNode$DataXceiver: Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010,81110,213828,15327,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010,blk_9121519145462575118,"10.250.10.223:58281,10.250.10.223:50010",0,10.250.10.223:58281,10.250.10.223:50010,,['blk_9121519145462575118'],blk_9121519145462575118,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 213833 15315 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6773301007994789531 terminating,81110,213833,15315,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6773301007994789531 terminating,blk_-6773301007994789531,,0,,,,['blk_-6773301007994789531'],blk_-6773301007994789531,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 213854 15334 INFO dfs.DataNode$DataXceiver: Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010,81110,213854,15334,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010,blk_-878226404201600469,"10.250.7.96:40849,10.250.7.96:50010",0,10.250.7.96:40849,10.250.7.96:50010,,['blk_-878226404201600469'],blk_-878226404201600469,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 213959 15103 INFO dfs.DataNode$PacketResponder: Received block blk_-6031720401337601269 of size 67108864 from /10.250.10.100,81110,213959,15103,INFO,dfs.DataNode$PacketResponder,Received block blk_-6031720401337601269 of size 67108864 from /10.250.10.100,blk_-6031720401337601269,,67108864,,,,['blk_-6031720401337601269'],blk_-6031720401337601269,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 214044 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-5159573936338473350 size 67108864,81110,214044,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-5159573936338473350 size 67108864,blk_-5159573936338473350,10.251.198.33:50010,67108864,,,,['blk_-5159573936338473350'],blk_-5159573936338473350,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 214101 15116 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-703436021914343546 terminating,81110,214101,15116,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-703436021914343546 terminating,blk_-703436021914343546,,0,,,,['blk_-703436021914343546'],blk_-703436021914343546,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 214117 15141 INFO dfs.DataNode$PacketResponder: Received block blk_-8641647081502666269 of size 67108864 from /10.250.10.100,81110,214117,15141,INFO,dfs.DataNode$PacketResponder,Received block blk_-8641647081502666269 of size 67108864 from /10.250.10.100,blk_-8641647081502666269,,67108864,,,,['blk_-8641647081502666269'],blk_-8641647081502666269,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 214226 15186 INFO dfs.DataNode$DataXceiver: Receiving block blk_3542047035353248258 src: /10.250.6.214:59051 dest: /10.250.6.214:50010,81110,214226,15186,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3542047035353248258 src: /10.250.6.214:59051 dest: /10.250.6.214:50010,blk_3542047035353248258,"10.250.6.214:59051,10.250.6.214:50010",0,10.250.6.214:59051,10.250.6.214:50010,,['blk_3542047035353248258'],blk_3542047035353248258,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 214321 15339 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-736188013503336717 terminating,81110,214321,15339,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-736188013503336717 terminating,blk_-736188013503336717,,0,,,,['blk_-736188013503336717'],blk_-736188013503336717,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 214404 15111 INFO dfs.DataNode$PacketResponder: Received block blk_1188202922232921994 of size 67108864 from /10.250.10.100,81110,214404,15111,INFO,dfs.DataNode$PacketResponder,Received block blk_1188202922232921994 of size 67108864 from /10.250.10.100,blk_1188202922232921994,,67108864,,,,['blk_1188202922232921994'],blk_1188202922232921994,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 214525 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_-9049344623659872649 size 67108864,81110,214525,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_-9049344623659872649 size 67108864,blk_-9049344623659872649,10.251.195.33:50010,67108864,,,,['blk_-9049344623659872649'],blk_-9049344623659872649,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 214634 15356 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_4575129504644372394 terminating,81110,214634,15356,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4575129504644372394 terminating,blk_4575129504644372394,,0,,,,['blk_4575129504644372394'],blk_4575129504644372394,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 214823 15099 INFO dfs.DataNode$DataXceiver: Receiving block blk_8574493302165689212 src: /10.251.194.245:34656 dest: /10.251.194.245:50010,81110,214823,15099,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8574493302165689212 src: /10.251.194.245:34656 dest: /10.251.194.245:50010,blk_8574493302165689212,"10.251.194.245:34656,10.251.194.245:50010",0,10.251.194.245:34656,10.251.194.245:50010,,['blk_8574493302165689212'],blk_8574493302165689212,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081110 214907 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_5574898547439146021 size 67108864,81110,214907,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_5574898547439146021 size 67108864,blk_5574898547439146021,10.251.107.19:50010,67108864,,,,['blk_5574898547439146021'],blk_5574898547439146021,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 215003 15501 INFO dfs.DataNode$PacketResponder: Received block blk_2474460483915499078 of size 67108864 from /10.251.195.52,81110,215003,15501,INFO,dfs.DataNode$PacketResponder,Received block blk_2474460483915499078 of size 67108864 from /10.251.195.52,blk_2474460483915499078,,67108864,,,,['blk_2474460483915499078'],blk_2474460483915499078,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 215057 15637 INFO dfs.DataNode$PacketResponder: Received block blk_7851643274522055587 of size 67108864 from /10.251.214.112,81110,215057,15637,INFO,dfs.DataNode$PacketResponder,Received block blk_7851643274522055587 of size 67108864 from /10.251.214.112,blk_7851643274522055587,,67108864,,,,['blk_7851643274522055587'],blk_7851643274522055587,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 215111 15220 INFO dfs.DataNode$PacketResponder: Received block blk_8097409435735325492 of size 67108864 from /10.251.111.209,81110,215111,15220,INFO,dfs.DataNode$PacketResponder,Received block blk_8097409435735325492 of size 67108864 from /10.251.111.209,blk_8097409435735325492,,67108864,,,,['blk_8097409435735325492'],blk_8097409435735325492,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 215117 15436 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-966013175018359901 terminating,81110,215117,15436,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-966013175018359901 terminating,blk_-966013175018359901,,0,,,,['blk_-966013175018359901'],blk_-966013175018359901,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081110 215253 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. blk_-6802153775367591521,81110,215253,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. blk_-6802153775367591521,blk_-6802153775367591521,,0,,,,['blk_-6802153775367591521'],blk_-6802153775367591521,dfs,FSNamesystem,BLOCK* NameSystem.allocateBlock: <*> <*>,5
081110 215310 15040 INFO dfs.DataNode$PacketResponder: Received block blk_-3300851862683571086 of size 67108864 from /10.251.203.166,81110,215310,15040,INFO,dfs.DataNode$PacketResponder,Received block blk_-3300851862683571086 of size 67108864 from /10.251.203.166,blk_-3300851862683571086,,67108864,,,,['blk_-3300851862683571086'],blk_-3300851862683571086,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081110 215310 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-2035996502664501008 size 67108864,81110,215310,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-2035996502664501008 size 67108864,blk_-2035996502664501008,10.251.105.189:50010,67108864,,,,['blk_-2035996502664501008'],blk_-2035996502664501008,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081110 215357 15296 INFO dfs.DataNode$DataXceiver: Receiving block blk_8222237992861447018 src: /10.251.203.4:60086 dest: /10.251.203.4:50010,81110,215357,15296,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8222237992861447018 src: /10.251.203.4:60086 dest: /10.251.203.4:50010,blk_8222237992861447018,"10.251.203.4:60086,10.251.203.4:50010",0,10.251.203.4:60086,10.251.203.4:50010,,['blk_8222237992861447018'],blk_8222237992861447018,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
